,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
7235,7738_01,Mars,TRUE,F/1476/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Graven Blie,TRUE
7236,7739_01,Earth,FALSE,F/1609/P,TRAPPIST-1e,22,FALSE,60,48,0,0,500,Herita Brookenson,FALSE
7237,7741_01,Earth,FALSE,G/1252/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Lilly Matts,FALSE
7238,7741_02,Earth,FALSE,E/508/S,TRAPPIST-1e,24,FALSE,9,769,9,0,0,Jilla Matts,FALSE
7239,7742_01,Mars,TRUE,F/1477/S,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Wifts Nake,TRUE
7240,7742_02,Mars,TRUE,F/1477/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Croo Nake,TRUE
7241,7743_01,Earth,FALSE,G/1244/P,TRAPPIST-1e,63,FALSE,0,243,0,777,0,Jilley Alshipson,FALSE
7242,7744_01,Europa,FALSE,B/298/S,TRAPPIST-1e,19,FALSE,0,4534,0,617,1156,Weznif Prearright,FALSE
7243,7744_02,Europa,TRUE,B/298/S,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Axinon Prearright,TRUE
7246,7748_01,Europa,FALSE,A/94/S,TRAPPIST-1e,44,FALSE,18,1451,0,279,64,Alamin Obsentork,FALSE
7247,7748_02,Europa,FALSE,A/94/S,TRAPPIST-1e,39,TRUE,0,395,0,1012,1080,Almino Obsentork,FALSE
7248,7749_01,Mars,TRUE,D/244/P,55 Cancri e,29,FALSE,0,0,0,0,0,Shood Pie,TRUE
7249,7749_02,Mars,FALSE,D/244/P,TRAPPIST-1e,37,FALSE,416,56,1912,0,0,Dynx Pie,FALSE
7250,7751_01,Europa,TRUE,C/252/P,55 Cancri e,41,FALSE,0,0,0,0,0,Mesatik Retefule,TRUE
7251,7752_01,Earth,FALSE,F/1480/S,PSO J318.5-22,18,FALSE,0,0,0,746,1,Hery Berreranks,FALSE
7253,7754_01,Europa,FALSE,B/299/S,55 Cancri e,55,FALSE,1,2670,34,542,1339,Mothab Imotive,TRUE
7254,7755_01,Earth,TRUE,E/503/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Jonard Mullericer,TRUE
7255,7757_01,Europa,TRUE,B/300/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Muonons Lowerrudy,TRUE
7256,7757_02,Europa,FALSE,B/300/S,TRAPPIST-1e,43,FALSE,0,8948,0,153,872,Dyonevi Capplid,TRUE
7257,7760_01,Earth,FALSE,G/1253/S,PSO J318.5-22,32,FALSE,0,494,0,0,213,Ricke Coolerson,FALSE
7258,7761_01,Earth,FALSE,F/1612/P,TRAPPIST-1e,23,FALSE,1,0,0,237,553,Benja Watsongley,TRUE
7259,7761_02,Earth,TRUE,G/1246/P,55 Cancri e,5,FALSE,0,0,0,0,0,Stevey Water,TRUE
7261,7764_01,Earth,FALSE,F/1613/P,TRAPPIST-1e,24,FALSE,1405,0,14,2,163,Maryn Saundez,FALSE
7262,7767_01,Earth,TRUE,G/1257/S,PSO J318.5-22,22,FALSE,0,0,0,0,0,Curtle Oconley,TRUE
7263,7768_01,Earth,FALSE,F/1484/S,TRAPPIST-1e,14,FALSE,0,268,239,127,0,Vivia Ocherman,TRUE
7264,7769_01,Earth,FALSE,E/504/P,TRAPPIST-1e,20,FALSE,98,499,0,142,52,Tonyan Mclarseney,FALSE
7265,7770_01,Earth,FALSE,G/1258/S,TRAPPIST-1e,17,FALSE,527,124,37,290,30,Candyn Oneiles,FALSE
7266,7770_02,Earth,FALSE,F/1485/S,55 Cancri e,20,FALSE,748,0,0,0,487,Jerrye Oneiles,FALSE
7268,7773_01,Earth,TRUE,G/1248/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Fayey Stephend,TRUE
7269,7774_01,Mars,FALSE,D/245/P,55 Cancri e,67,FALSE,1146,16,39,0,518,Lar Kinad,TRUE
7270,7775_01,Europa,FALSE,C/253/P,55 Cancri e,28,FALSE,7,489,0,4,6027,Alraium Disivering,FALSE
7272,7777_01,Earth,TRUE,G/1249/P,PSO J318.5-22,21,FALSE,0,0,0,0,0,Camie Meleon,TRUE
7273,7778_01,Mars,FALSE,F/1486/S,TRAPPIST-1e,34,FALSE,1199,33,346,0,0,Hammet Saste,FALSE
7274,7778_02,Mars,TRUE,E/510/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Cinst Saste,FALSE
7275,7780_01,Earth,FALSE,F/1614/P,55 Cancri e,33,FALSE,0,53,615,9,0,Therly Mcmahoney,TRUE
7276,7782_01,Europa,FALSE,C/291/S,55 Cancri e,33,FALSE,0,73,31,8493,9065,Maiah Pickleve,FALSE
7277,7782_02,Europa,FALSE,C/291/S,TRAPPIST-1e,28,FALSE,0,180,0,778,4973,Azhasim Pickleve,FALSE
7278,7783_01,Mars,TRUE,F/1487/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Tous Wate,TRUE
7279,7784_01,Mars,TRUE,F/1615/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Cray Berte,TRUE
7280,7785_01,Earth,FALSE,G/1261/S,TRAPPIST-1e,13,FALSE,406,0,52,0,387,Luise Bucklandez,FALSE
7281,7786_01,Earth,FALSE,F/1616/P,TRAPPIST-1e,38,FALSE,0,0,0,45,3372,Stelle Adkinson,FALSE
7284,7788_01,Earth,FALSE,F/1488/S,PSO J318.5-22,43,FALSE,0,0,110,538,0,Julin Guerson,FALSE
7287,7790_02,Mars,FALSE,F/1490/S,55 Cancri e,45,FALSE,810,0,132,198,0,Wifel Casty,FALSE
7288,7790_03,Mars,TRUE,F/1490/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Grawk Casty,TRUE
7289,7791_01,Earth,FALSE,F/1491/S,55 Cancri e,64,FALSE,19,261,208,0,214,Nadie Owerson,FALSE
7291,7797_01,Earth,FALSE,E/506/P,TRAPPIST-1e,44,FALSE,358,303,0,0,131,Paulie Powenoble,FALSE
7294,7802_01,Mars,FALSE,F/1620/P,TRAPPIST-1e,33,FALSE,166,634,419,201,1178,Backse Pead,FALSE
7295,7803_01,Earth,FALSE,G/1253/P,55 Cancri e,3,FALSE,0,0,0,0,0,Stenny Tranklinay,FALSE
7296,7803_02,Earth,TRUE,G/1253/P,55 Cancri e,19,FALSE,0,0,0,0,0,Nathy Tranklinay,TRUE
7297,7805_01,Earth,FALSE,G/1254/P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Rosiey Hestes,FALSE
7298,7806_01,Earth,FALSE,F/1621/P,55 Cancri e,24,FALSE,0,688,0,0,1,Wena Mirezavis,FALSE
7303,7812_01,Mars,FALSE,F/1495/S,TRAPPIST-1e,26,FALSE,1333,0,50,0,0,Blech Depie,FALSE
7304,7813_01,Earth,FALSE,F/1622/P,TRAPPIST-1e,27,FALSE,0,55,0,740,85,Landa Hallahaney,FALSE
7305,7815_01,Earth,FALSE,F/1496/S,PSO J318.5-22,27,FALSE,0,605,0,0,0,Jaye Daviddley,TRUE
7307,7818_01,Earth,TRUE,G/1257/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Joelan Brenney,FALSE
7308,7820_01,Earth,FALSE,G/1258/P,55 Cancri e,24,FALSE,0,0,809,0,0,Elanda Lambles,TRUE
7310,7824_01,Earth,FALSE,F/1624/P,PSO J318.5-22,18,FALSE,0,76,0,993,6,Samie Polliamposs,FALSE
7311,7828_01,Earth,TRUE,G/1266/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Jimmyn Deckley,FALSE
7312,7829_01,Earth,TRUE,G/1267/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Iandy Harmontry,TRUE
7313,7830_01,Earth,TRUE,G/1268/S,PSO J318.5-22,23,FALSE,0,0,0,0,0,Briane Belley,TRUE
7314,7830_02,Earth,TRUE,G/1268/S,PSO J318.5-22,2,FALSE,0,0,0,0,0,Gordo Belley,TRUE
7318,7832_01,Mars,FALSE,D/228/S,TRAPPIST-1e,19,FALSE,1823,36,81,0,0,Sumpid Bart,FALSE
7319,7833_01,Europa,FALSE,B/305/S,55 Cancri e,34,FALSE,0,3424,6,2445,1128,Ainkard Spandisket,FALSE
7320,7833_02,Europa,FALSE,B/305/S,TRAPPIST-1e,34,FALSE,11,3299,0,1013,15,Altan Spandisket,TRUE
7321,7834_01,Earth,FALSE,G/1269/S,TRAPPIST-1e,24,FALSE,482,967,349,19,0,Monah Cardner,FALSE
7322,7835_01,Earth,TRUE,G/1270/S,PSO J318.5-22,28,FALSE,0,0,0,0,0,Craine Hoodgers,FALSE
7323,7837_01,Europa,TRUE,B/306/S,55 Cancri e,44,FALSE,0,0,0,0,0,Taurah Kiling,TRUE
7324,7837_02,Europa,TRUE,B/306/S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Caphird Kiling,TRUE
7325,7839_01,Earth,FALSE,G/1259/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Jilla Leson,FALSE
7326,7840_01,Earth,FALSE,F/1500/S,PSO J318.5-22,18,FALSE,328,0,0,24,309,Garlie Warrison,FALSE
7327,7841_01,Earth,FALSE,G/1260/P,PSO J318.5-22,43,FALSE,6,25,0,5250,0,Netty Maynardner,FALSE
7328,7841_02,Earth,FALSE,F/1627/P,PSO J318.5-22,48,FALSE,0,0,501,242,0,Elly Maynardner,FALSE
7329,7842_01,Mars,FALSE,E/513/S,TRAPPIST-1e,46,FALSE,52,0,1185,61,0,Coves Gepie,TRUE
7331,7845_01,Europa,TRUE,B/307/S,55 Cancri e,24,FALSE,0,0,0,0,0,Syrmion Unhearfus,TRUE
7332,7847_01,Earth,FALSE,G/1261/P,TRAPPIST-1e,34,FALSE,0,9,617,0,281,Ireene Boyersons,FALSE
7334,7848_02,Mars,TRUE,F/1501/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Beass Pine,TRUE
7335,7849_01,Earth,FALSE,G/1271/S,TRAPPIST-1e,22,FALSE,558,63,0,0,0,Tonnie Ewisentley,FALSE
7336,7850_01,Mars,TRUE,E/514/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Womel Melie,FALSE
7337,7851_01,Mars,TRUE,F/1629/P,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Ales Cha,TRUE
7338,7852_01,Earth,FALSE,E/508/P,TRAPPIST-1e,15,FALSE,0,6,0,981,0,Davisy Folemonley,FALSE
7340,7853_02,Mars,FALSE,E/515/S,TRAPPIST-1e,31,FALSE,166,0,297,835,0,Gon Chpie,FALSE
7341,7853_03,Mars,TRUE,F/1502/S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Cranch Chpie,TRUE
7343,7858_01,Earth,FALSE,G/1264/P,TRAPPIST-1e,21,FALSE,9,0,0,25,811,Grette Kramorry,FALSE
7344,7858_02,Earth,FALSE,F/1630/P,55 Cancri e,16,FALSE,0,11,0,863,0,Ward Kramorry,FALSE
7345,7858_03,Earth,FALSE,F/1630/P,TRAPPIST-1e,40,FALSE,634,60,134,0,0,Tinez Kramorry,FALSE
7348,7863_01,Earth,FALSE,F/1505/S,TRAPPIST-1e,17,FALSE,99,516,1967,0,6,Tine Popelacruz,TRUE
7349,7864_01,Earth,FALSE,F/1506/S,55 Cancri e,37,FALSE,19,443,1769,0,3,Elly Potterry,TRUE
7350,7865_01,Europa,TRUE,C/293/S,PSO J318.5-22,30,FALSE,0,0,0,0,0,Celava Secont,TRUE
7351,7865_02,Europa,TRUE,C/293/S,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Kaffias Secont,TRUE
7352,7865_03,Europa,TRUE,C/293/S,55 Cancri e,41,FALSE,0,0,0,0,0,Meratzn Secont,TRUE
7353,7866_01,Europa,FALSE,C/255/P,55 Cancri e,43,FALSE,0,16856,0,4344,977,Tabdhib Heeroling,FALSE
7354,7868_01,Earth,FALSE,E/517/S,55 Cancri e,17,FALSE,6256,0,0,1,21,Elly Hayerson,FALSE
7355,7870_01,Europa,TRUE,B/257/P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Caphirk Matimple,TRUE
7358,7872_02,Earth,FALSE,G/1267/P,TRAPPIST-1e,38,FALSE,0,0,0,1714,0,All Sweett,FALSE
7359,7872_03,Earth,FALSE,F/1633/P,TRAPPIST-1e,25,FALSE,131,124,408,196,9,Leony Wardendez,FALSE
7360,7872_04,Earth,FALSE,G/1267/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Salley Wardendez,FALSE
7361,7872_05,Earth,TRUE,G/1267/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Chesty Wardendez,TRUE
7362,7872_06,Earth,FALSE,G/1267/P,PSO J318.5-22,7,FALSE,0,0,0,0,0,Herita Wardendez,TRUE
7364,7873_02,Earth,FALSE,F/1634/P,TRAPPIST-1e,19,FALSE,0,721,0,25,1,Monard Carpentley,TRUE
7365,7875_01,Europa,TRUE,B/309/S,55 Cancri e,26,FALSE,0,0,0,0,0,Geonkaa Cattyried,TRUE
7366,7877_01,Earth,FALSE,G/1268/P,TRAPPIST-1e,49,FALSE,0,1738,0,19,0,Elicia Fultz,FALSE
7367,7878_01,Earth,FALSE,G/1269/P,TRAPPIST-1e,18,FALSE,0,0,32,0,673,Vane Nieldsond,FALSE
7368,7879_01,Earth,FALSE,G/1270/P,TRAPPIST-1e,25,FALSE,0,478,71,11,162,Stancy Horthy,FALSE
7370,7882_01,Earth,TRUE,G/1271/P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Gabrin Coxterez,FALSE
7371,7882_02,Earth,FALSE,G/1271/P,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Luise Coxterez,TRUE
7372,7883_01,Earth,TRUE,G/1272/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Kenny Deckley,TRUE
7373,7884_01,Mars,FALSE,E/512/P,TRAPPIST-1e,23,FALSE,1610,2,465,0,0,Grioss Cone,FALSE
7374,7885_01,Earth,TRUE,G/1273/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Tancis Potters,TRUE
7375,7886_01,Earth,FALSE,G/1274/P,TRAPPIST-1e,16,FALSE,0,11,0,8,827,Gracey Gaington,FALSE
7376,7888_01,Earth,FALSE,E/518/S,TRAPPIST-1e,29,FALSE,37,0,644,0,177,Erie Woodwinez,TRUE
7377,7889_01,Europa,TRUE,C/256/P,PSO J318.5-22,35,FALSE,0,0,0,0,0,Halleth Gulcepusy,TRUE
7378,7890_01,Earth,FALSE,F/1508/S,TRAPPIST-1e,58,FALSE,0,268,0,109,594,Chrisa Reenez,FALSE
7379,7890_02,Earth,TRUE,G/1273/S,55 Cancri e,17,FALSE,0,0,0,0,0,Edgary Reenez,TRUE
7381,7891_01,Earth,TRUE,G/1274/S,55 Cancri e,2,FALSE,0,0,0,0,0,Guada Duffmaney,TRUE
7383,7892_01,Mars,FALSE,F/1636/P,TRAPPIST-1e,18,FALSE,196,0,744,0,0,Colax Mity,TRUE
7384,7894_01,Earth,FALSE,E/519/S,55 Cancri e,29,FALSE,46,68,589,88,0,Jenne Jacostarks,TRUE
7385,7895_01,Earth,FALSE,F/1509/S,55 Cancri e,21,FALSE,102,9,21,464,104,Lynez Brooke,FALSE
7387,7899_01,Earth,TRUE,G/1275/S,TRAPPIST-1e,69,FALSE,0,0,0,0,0,Benry Hinesh,FALSE
7388,7899_02,Earth,FALSE,G/1275/S,TRAPPIST-1e,40,FALSE,0,0,14,785,10,Randa Hinesh,FALSE
7389,7899_03,Earth,TRUE,G/1275/S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Margio Boyers,TRUE
7390,7901_01,Mars,TRUE,F/1512/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Tive Curie,TRUE
7392,7902_02,Earth,TRUE,G/1276/P,PSO J318.5-22,17,FALSE,0,0,0,0,0,Margio Georgasey,TRUE
7393,7902_03,Earth,TRUE,G/1276/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Jodye Georgasey,FALSE
7394,7902_04,Earth,FALSE,G/1276/P,TRAPPIST-1e,23,FALSE,1,700,0,7,136,Luison Villenson,FALSE
7395,7903_01,Earth,FALSE,F/1638/P,TRAPPIST-1e,39,FALSE,472,0,0,173,0,Ricard Weberton,FALSE
7397,7904_02,Earth,FALSE,G/1277/P,TRAPPIST-1e,26,FALSE,485,8,3958,0,0,Hilia Pughlinsons,TRUE
7398,7905_01,Europa,FALSE,C/296/S,TRAPPIST-1e,31,FALSE,0,87,0,2263,224,Zinor Axlentindy,FALSE
7401,7907_01,Mars,TRUE,F/1513/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Erfros Nate,TRUE
7402,7908_01,Europa,TRUE,B/310/S,55 Cancri e,25,FALSE,0,0,0,0,0,Alzirk Aneetle,TRUE
7405,7914_01,Earth,TRUE,G/1278/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Hilia Munozaley,FALSE
7406,7914_02,Earth,FALSE,G/1278/P,TRAPPIST-1e,24,FALSE,0,80,106,344,0,Marynk Munozaley,FALSE
7407,7914_03,Earth,FALSE,G/1278/P,TRAPPIST-1e,47,FALSE,397,0,321,0,5,Eriky Munozaley,TRUE
7408,7916_01,Earth,TRUE,G/1279/P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Elson Mayods,FALSE
7409,7918_01,Mars,TRUE,F/1640/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Allift Flé,TRUE
7410,7919_01,Earth,FALSE,G/1281/P,TRAPPIST-1e,21,FALSE,90,0,817,0,0,Cliney Hoodgers,FALSE
7411,7920_01,Mars,TRUE,F/1515/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Anamse Backe,TRUE
7412,7922_01,Earth,FALSE,F/1517/S,TRAPPIST-1e,39,FALSE,3030,79,0,0,0,Lloyde Llobsoney,FALSE
7413,7924_01,Earth,FALSE,F/1642/P,TRAPPIST-1e,28,FALSE,589,57,0,0,0,Ninaha Mondalley,FALSE
7415,7929_01,Europa,FALSE,B/311/S,TRAPPIST-1e,31,FALSE,0,910,58,1654,1217,Mergak Dissper,FALSE
7417,7935_01,Earth,FALSE,F/1520/S,TRAPPIST-1e,41,FALSE,84,0,6,811,2,Ward Rodger,TRUE
7418,7936_01,Earth,FALSE,F/1644/P,TRAPPIST-1e,21,FALSE,7,0,622,0,0,Gracey Morelly,FALSE
7421,7937_01,Europa,FALSE,D/229/S,TRAPPIST-1e,36,FALSE,0,9532,0,2326,461,Misadr Skessid,FALSE
7422,7937_02,Europa,TRUE,D/229/S,55 Cancri e,30,FALSE,0,0,0,0,0,Sarino Skessid,TRUE
7423,7939_01,Earth,FALSE,G/1281/S,TRAPPIST-1e,27,FALSE,0,593,0,259,0,Jodyn Foxter,FALSE
7424,7940_01,Earth,FALSE,F/1521/S,TRAPPIST-1e,40,FALSE,580,0,447,6,0,Camiet Hinglendez,FALSE
7425,7941_01,Europa,FALSE,C/257/P,TRAPPIST-1e,41,FALSE,0,116,10705,9181,10,Alrakan Apedishaft,FALSE
7426,7943_01,Europa,TRUE,B/258/P,55 Cancri e,16,FALSE,0,0,0,0,0,Meratz Spedlybood,TRUE
7427,7943_02,Europa,FALSE,B/258/P,PSO J318.5-22,36,TRUE,2,6504,0,98,4,Eleb Spedlybood,TRUE
7428,7944_01,Europa,FALSE,D/230/S,TRAPPIST-1e,15,FALSE,31,804,1,4732,2577,Achira Reewerpic,FALSE
7429,7944_02,Europa,TRUE,D/230/S,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Alarkab Reewerpic,TRUE
7430,7945_01,Mars,TRUE,F/1522/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Mitch Vloaf,TRUE
7431,7946_01,Earth,FALSE,F/1645/P,PSO J318.5-22,24,FALSE,0,0,604,0,91,Elly Hooperez,TRUE
7432,7947_01,Mars,FALSE,F/1646/P,TRAPPIST-1e,28,FALSE,1811,1,57,0,0,Guark Shbre,FALSE
7436,7950_03,Earth,FALSE,E/516/P,55 Cancri e,22,FALSE,10,0,624,0,85,Done Ingston,TRUE
7437,7950_04,Earth,TRUE,G/1287/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Elany Ingston,TRUE
7439,7952_02,Mars,FALSE,E/524/S,TRAPPIST-1e,53,FALSE,868,0,686,520,24,Beris Sueke,FALSE
7440,7954_01,Earth,FALSE,G/1284/S,55 Cancri e,29,FALSE,30,0,0,0,780,Juline Waltonson,FALSE
7441,7955_01,Earth,FALSE,G/1288/P,TRAPPIST-1e,21,FALSE,640,0,144,104,0,Aude Jorden,FALSE
7442,7957_01,Earth,TRUE,G/1285/S,PSO J318.5-22,18,FALSE,0,0,0,0,0,Vane Balderts,TRUE
7443,7958_01,Mars,TRUE,E/525/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Suls Frazo,TRUE
7445,7962_01,Earth,FALSE,G/1290/P,TRAPPIST-1e,14,FALSE,0,360,0,25,1340,Gwendy Dillines,FALSE
7447,7968_01,Mars,FALSE,D/232/S,TRAPPIST-1e,55,FALSE,376,0,858,0,31,Apsps Nutte,TRUE
7448,7970_01,Europa,FALSE,C/258/P,55 Cancri e,18,FALSE,0,3492,0,506,8,Genif Wassird,TRUE
7449,7972_01,Europa,TRUE,B/260/P,55 Cancri e,33,FALSE,0,0,0,0,0,Hadlam Cattyried,TRUE
7452,7974_01,Europa,FALSE,C/259/P,TRAPPIST-1e,27,FALSE,0,2318,1127,2423,115,Azim Geatenth,FALSE
7454,7976_01,Earth,TRUE,G/1289/S,PSO J318.5-22,13,FALSE,0,0,0,0,0,Leonyl Meltonway,TRUE
7455,7981_01,Earth,FALSE,F/1652/P,TRAPPIST-1e,24,FALSE,24,174,0,509,15,Glorey Paulllegory,FALSE
7456,7981_02,Earth,FALSE,G/1293/P,TRAPPIST-1e,22,FALSE,31,0,1,25,757,Shanie Paulllegory,FALSE
7458,7982_02,Europa,TRUE,B/261/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Alrair Bealvewd,TRUE
7460,7984_01,Mars,FALSE,F/1653/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Cran Birt,TRUE
7461,7984_02,Mars,TRUE,F/1653/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Murs Birt,TRUE
7462,7984_03,Mars,FALSE,F/1653/P,TRAPPIST-1e,23,FALSE,649,0,622,0,0,Smal Birt,TRUE
7463,7984_04,Mars,FALSE,F/1653/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Guakes Birt,TRUE
7465,7986_01,Mars,FALSE,F/1655/P,TRAPPIST-1e,21,FALSE,838,45,455,0,0,Weet Pimne,FALSE
7466,7987_01,Mars,FALSE,D/248/P,TRAPPIST-1e,40,FALSE,3809,0,21,0,1,Doulls Boyst,FALSE
7467,7988_01,Europa,TRUE,B/313/S,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Phoros Wirdley,TRUE
7468,7989_01,Earth,TRUE,G/1290/S,PSO J318.5-22,25,FALSE,0,0,0,0,0,Perryl Baketton,FALSE
7469,7990_01,Earth,TRUE,G/1294/P,55 Cancri e,21,FALSE,0,0,0,0,0,Becca Dorsenry,TRUE
7470,7993_01,Europa,TRUE,A/96/S,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Alphact Frakepeed,TRUE
7471,7993_02,Europa,TRUE,A/96/S,55 Cancri e,47,TRUE,0,0,0,0,0,Dyonon Frakepeed,TRUE
7472,7994_01,Earth,FALSE,G/1295/P,PSO J318.5-22,25,FALSE,153,0,0,388,0,Ivanna Stanleyd,FALSE
7474,7996_01,Earth,FALSE,F/1657/P,TRAPPIST-1e,39,FALSE,17,334,708,17,366,Tanley Kimons,FALSE
7475,7999_01,Europa,TRUE,B/262/P,55 Cancri e,26,FALSE,0,0,0,0,0,Arraiam Bealvewd,TRUE
7477,8000_02,Earth,TRUE,G/1292/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Patsyn Bucklandez,TRUE
7478,8003_01,Mars,FALSE,F/1659/P,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Himass Tre,TRUE
7479,8004_01,Mars,TRUE,F/1527/S,55 Cancri e,50,FALSE,0,0,0,0,0,Fowoos Gread,TRUE
7480,8005_01,Earth,FALSE,F/1528/S,55 Cancri e,22,FALSE,0,15,0,548,124,Thel Olivasquez,FALSE
7481,8005_02,Earth,TRUE,G/1293/S,PSO J318.5-22,17,FALSE,0,0,0,0,0,Sanney Olivasquez,TRUE
7482,8005_03,Earth,FALSE,F/1528/S,TRAPPIST-1e,35,FALSE,676,0,0,0,40,Katen Olivasquez,FALSE
7483,8006_01,Earth,FALSE,F/1529/S,TRAPPIST-1e,22,FALSE,0,1145,0,0,371,Lilace Morrencis,FALSE
7484,8007_01,Earth,FALSE,G/1296/P,TRAPPIST-1e,26,FALSE,0,0,1,886,0,Stace Gilleyons,FALSE
7485,8007_02,Earth,FALSE,E/517/P,PSO J318.5-22,24,FALSE,0,0,92,1492,0,Marine Gilleyons,TRUE
7487,8012_01,Mars,TRUE,F/1531/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Camonk Bache,TRUE
7488,8012_02,Mars,FALSE,E/530/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Cowhex Bache,FALSE
7489,8012_03,Mars,TRUE,F/1531/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Mesh Bache,TRUE
7490,8014_01,Earth,TRUE,G/1294/S,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Letty Brightez,TRUE
7492,8015_02,Europa,FALSE,B/315/S,TRAPPIST-1e,36,FALSE,0,244,0,5432,2302,Duhrkab Fansty,FALSE
7493,8015_03,Europa,TRUE,B/315/S,55 Cancri e,32,FALSE,0,0,0,0,0,Achbah Fansty,TRUE
7494,8016_01,Earth,FALSE,E/531/S,TRAPPIST-1e,15,FALSE,0,10,0,595,381,Clard Edwartizman,FALSE
7495,8018_01,Earth,FALSE,F/1532/S,TRAPPIST-1e,54,FALSE,0,0,5,1268,26,Juane Popelazquez,FALSE
7496,8019_01,Mars,TRUE,F/1660/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Casps Anpie,TRUE
7497,8020_01,Earth,FALSE,F/1661/P,TRAPPIST-1e,22,FALSE,668,79,0,0,1,Ianya Callowery,FALSE
7498,8021_01,Earth,TRUE,G/1298/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Oraine Blandez,FALSE
7499,8023_01,Europa,FALSE,D/249/P,TRAPPIST-1e,14,FALSE,0,4545,271,199,1377,Cella Mallisly,TRUE
7500,8023_02,Europa,TRUE,D/249/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Auvara Mallisly,TRUE
7501,8024_01,Earth,FALSE,F/1533/S,TRAPPIST-1e,73,FALSE,16,0,722,2,89,Tancis Bushallert,FALSE
7502,8025_01,Europa,FALSE,B/263/P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Tauria Stiviorad,TRUE
7503,8026_01,Mars,TRUE,F/1534/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Losp Ruité,TRUE
7504,8027_01,Earth,FALSE,G/1297/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Garlie Kirks,FALSE
7505,8027_02,Earth,FALSE,F/1535/S,55 Cancri e,27,FALSE,31,225,331,0,14,Wally Logannon,FALSE
7506,8029_01,Earth,FALSE,G/1298/S,TRAPPIST-1e,31,FALSE,779,0,3,57,0,Coracy Gainebergan,FALSE
7508,8031_01,Europa,TRUE,D/250/P,55 Cancri e,35,FALSE,0,0,0,0,0,Alheneb Emoted,TRUE
